sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Reaction,canvas.Screen,2_44_0_2,2022-07-04T16:58:41.846Z,,,1,A,140.52300000019022,response,stim_detected,mousedown,229029.09999999963,229027.7000000002,228870499,228871.7999999998,228887177,229037185,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_44_0,2022-07-04T16:58:41.847Z,,,1,A,2442.166000000172,completion,,,229029.5,229027.7000000002,226568857,226585.09999999963,226585534,229037185,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_44,2022-07-04T16:58:41.847Z,,,1,A,2444.166000000172,,,,229029.90000000037,229029.7000000002,226568857,226584.2999999998,226585534,229037185,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_45_0_0,2022-07-04T16:58:43.691Z,,,0,V,1851.3980000000156,timeout,,,230873.7000000002,230871904,229020508,229030.7999999998,229037185,230888583,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_45_0_1,2022-07-04T16:58:43.790Z,,,0,V,99.55999999999767,timeout,,,230972.7000000002,230971469,230871904,230874,230888583,230988143,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_45_0_2,2022-07-04T16:58:44.101Z,,,0,V,294.4569999996165,response,stim_detected,mousedown,231284.2000000002,231282.59999999963,230971469,230973,230988143,231288686,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_45_0,2022-07-04T16:58:44.102Z,,,0,V,2245.41499999963,completion,,,231284.5,231282.59999999963,229020508,229030.7000000002,229037185,231288686,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_45,2022-07-04T16:58:44.102Z,,,0,V,2247.5150000001886,,,,231284.7999999998,231284.7000000002,229020508,229030,229037185,231288686,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_46_0_0,2022-07-04T16:58:46.075Z,,,1,AV,1984.0020000000077,timeout,,,233257.7999999998,233256015,231272009,231285.7999999998,231288686,233272688,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_46_0_1,2022-07-04T16:58:46.175Z,,,1,AV,100.76600000000326,timeout,,,233357.7000000002,233356776,233256015,233258,233272688,233373454,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_46_0_2,2022-07-04T16:58:46.296Z,,,1,AV,104.14599999962957,response,stim_detected,mousedown,233479.09999999963,233477.59999999963,233356776,233357.90000000037,233373454,233490149,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_46_0,2022-07-04T16:58:46.297Z,,,1,AV,2188.9139999996405,completion,,,233479.5,233477.59999999963,231272009,231285.7000000002,231288686,233490149,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_46,2022-07-04T16:58:46.297Z,,,1,AV,2190.9139999996405,,,,233479.7999999998,233479.59999999963,231272009,231285,231288686,233490149,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_47_0_0,2022-07-04T16:58:48.710Z,,,1,A,2417.7030000000086,timeout,,,235893.09999999963,235891178,233473472,233480.7999999998,233490149,235907852,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_47_0_1,2022-07-04T16:58:48.810Z,,,1,A,100.69599999999627,timeout,,,235992.90000000037,235991868,235891178,235893.40000000037,235907852,236008548,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_47_0_2,2022-07-04T16:58:48.988Z,,,1,A,160.95199999999022,response,stim_detected,mousedown,236171,236169.5,235991868,235993.2000000002,236008548,236175283,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_47_0,2022-07-04T16:58:48.989Z,,,1,A,2679.350999999995,completion,,,236171.40000000037,236169.5,233473472,233480.7000000002,233490149,236175283,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_47,2022-07-04T16:58:48.989Z,,,1,A,2681.4509999996226,,,,236171.7999999998,236171.59999999963,233473472,233480,233490149,236175283,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_48_0_0,2022-07-04T16:58:51.362Z,,,1,AV,2384.353999999992,timeout,,,238544.40000000037,238542963,236158606,236172.7999999998,236175283,238559637,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_48_0_1,2022-07-04T16:58:51.461Z,,,1,AV,100.24900000001071,timeout,,,238644.2999999998,238643211,238542963,238544.59999999963,238559637,238659886,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_48_0_2,2022-07-04T16:58:51.621Z,,,1,AV,142.51400000037393,response,stim_detected,mousedown,238804.09999999963,238802.40000000037,238643211,238644.5,238659886,238810365,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_48_0,2022-07-04T16:58:51.622Z,,,1,AV,2627.1170000003767,completion,,,238804.40000000037,238802.40000000037,236158606,236172.7000000002,236175283,238810365,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_48,2022-07-04T16:58:51.622Z,,,1,AV,2629.3169999996317,,,,238804.7999999998,238804.59999999963,236158606,236172,236175283,238810365,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_49_0_0,2022-07-04T16:58:53.430Z,,,0,V,1817.8040000000037,timeout,,,240613.09999999963,240611492,238793688,238805.90000000037,238810365,240628169,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_49_0_1,2022-07-04T16:58:53.530Z,,,0,V,100.16400000001886,timeout,,,240713.09999999963,240711656,240611492,240613.40000000037,240628169,240728333,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_49_0_2,2022-07-04T16:58:53.729Z,,,0,V,182.2669999996142,response,stim_detected,mousedown,240912,240910.59999999963,240711656,240713.40000000037,240728333,240928474,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_49_0,2022-07-04T16:58:53.729Z,,,0,V,2100.234999999637,completion,,,240912.2999999998,240910.59999999963,238793688,238805.7999999998,238810365,240928474,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_49,2022-07-04T16:58:53.730Z,,,0,V,2102.035000000382,,,,240912.59999999963,240912.40000000037,238793688,238805,238810365,240928474,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_50_0_0,2022-07-04T16:58:55.281Z,,,0,V,1550.9740000000165,timeout,,,242464.2999999998,242462771,240911797,240913.59999999963,240928474,242479448,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_50_0_1,2022-07-04T16:58:55.381Z,,,0,V,99.9659999999858,timeout,,,242564.2000000002,242562738,242462771,242464.5,242479448,242579414,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_50_0_2,2022-07-04T16:58:55.589Z,,,0,V,191.18599999963772,response,stim_detected,mousedown,242772,242770.59999999963,242562738,242564.40000000037,242579414,242779691,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_50_0,2022-07-04T16:58:55.590Z,,,0,V,1842.12599999964,completion,,,242772.40000000037,242770.59999999963,240911797,240913.5,240928474,242779691,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_50,2022-07-04T16:58:55.590Z,,,0,V,1844.0260000000126,,,,242772.59999999963,242772.5,240911797,240912.7999999998,240928474,242779691,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_51_0_0,2022-07-04T16:58:57.666Z,,,0,V,2084.357000000018,timeout,,,244848.2999999998,244847373,242763014,242773.7000000002,242779691,244864048,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_51_0_1,2022-07-04T16:58:57.767Z,,,0,V,100.53599999999278,timeout,,,244949.2999999998,244947905,244847373,244848.5,244864048,244964584,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_51_0_2,2022-07-04T16:58:57.907Z,,,0,V,123.91599999999744,response,stim_detected,mousedown,245090,245088.5,244947905,244949.59999999963,244964584,245097885,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_51_0,2022-07-04T16:58:57.908Z,,,0,V,2308.8090000000084,completion,,,245090.40000000037,245088.5,242763014,242773.5,242779691,245097885,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_51,2022-07-04T16:58:57.908Z,,,0,V,2310.8090000000084,,,,245090.59999999963,245090.5,242763014,242772.90000000037,242779691,245097885,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_52_0_0,2022-07-04T16:58:59.502Z,,,1,A,1601.8340000000026,timeout,,,246684.40000000037,246683034,245081208,245091.59999999963,245097885,246699719,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_52_0_1,2022-07-04T16:58:59.601Z,,,1,A,99.3409999999858,timeout,,,246783.40000000037,246782266,246683034,246684.59999999963,246699719,246799.06,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_52_0_2,2022-07-04T16:58:59.962Z,,,1,A,344.4400000000023,response,stim_detected,mousedown,247144.90000000037,247143.5,246782266,246783.59999999963,246799.06,247149277,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_52_0,2022-07-04T16:58:59.963Z,,,1,A,2045.6149999999907,completion,,,247145.2999999998,247143.5,245081208,245091.5,245097885,247149277,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_52,2022-07-04T16:58:59.963Z,,,1,A,2047.6149999999907,,,,247145.59999999963,247145.5,245081208,245090.7999999998,245097885,247149277,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_53_0_0,2022-07-04T16:59:01.686Z,,,1,AV,1734.4199999999837,timeout,,,248868.59999999963,248867.02,247132.6,247146.90000000037,247149277,248883697,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_53_0_1,2022-07-04T16:59:01.786Z,,,1,AV,100.39700000002631,timeout,,,248968.5,248967381,248867.02,248868.90000000037,248883697,248984094,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_53_0_2,2022-07-04T16:59:01.946Z,,,1,AV,143.40599999998813,response,stim_detected,mousedown,249128.90000000037,249127.5,248967381,248968.7999999998,248984094,249133946,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_53_0,2022-07-04T16:59:01.947Z,,,1,AV,1978.2229999999981,completion,,,249129.2999999998,249127.5,247132.6,247146.7999999998,247149277,249133946,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_53,2022-07-04T16:59:01.947Z,,,1,AV,1980.2229999999981,,,,249129.59999999963,249129.5,247132.6,247145.7999999998,247149277,249133946,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_54_0_0,2022-07-04T16:59:03.654Z,,,0,V,1718.0869999999995,timeout,,,250836.7000000002,250835353,249117269,249130.7000000002,249133946,250852033,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_54_0_1,2022-07-04T16:59:03.754Z,,,0,V,99.63500000000931,timeout,,,250936.7000000002,250934992,250835353,250837,250852033,250951668,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_54_0_2,2022-07-04T16:59:04.002Z,,,0,V,231.83199999999488,response,stim_detected,mousedown,251184.90000000037,251183.5,250934992,250936.90000000037,250951668,251201982,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_54_0,2022-07-04T16:59:04.003Z,,,0,V,2049.5540000000037,completion,,,251185.2999999998,251183.5,249117269,249130.59999999963,249133946,251201982,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_54,2022-07-04T16:59:04.003Z,,,0,V,2051.4540000003763,,,,251185.5,251185.40000000037,249117269,249129.7999999998,249133946,251201982,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_55_0_0,2022-07-04T16:59:06.222Z,,,1,A,2218.4890000000014,timeout,,,253404.7999999998,253403791,251185305,251187.59999999963,251201982,253420471,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_55_0_1,2022-07-04T16:59:06.322Z,,,1,A,99.6480000000156,timeout,,,253504.7000000002,253503442,253403791,253405,253420471,253520119,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_55_0_2,2022-07-04T16:59:06.484Z,,,1,A,145.28100000036648,response,stim_detected,mousedown,253667.09999999963,253665.40000000037,253503442,253505,253520119,253670.32,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_55_0,2022-07-04T16:59:06.485Z,,,1,A,2463.4180000003835,completion,,,253667.5,253665.40000000037,251185305,251187.5,251201982,253670.32,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_55,2022-07-04T16:59:06.485Z,,,1,A,2465.6179999996384,,,,253667.7999999998,253667.59999999963,251185305,251185.7000000002,251201982,253670.32,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_56_0_0,2022-07-04T16:59:08.807Z,,,1,AV,2334.7919999999867,timeout,,,255990,255988435,253653643,253668.7999999998,253670.32,256005112,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_56_0_1,2022-07-04T16:59:08.907Z,,,1,AV,100.0010000000184,timeout,,,256090.09999999963,256088437,255988435,255990.2000000002,256005112,256105113,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_56_0_2,2022-07-04T16:59:09.066Z,,,1,AV,141.48699999961536,response,stim_detected,mousedown,256248.2999999998,256246.59999999963,256088437,256090.40000000037,256105113,256255373,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_56_0,2022-07-04T16:59:09.066Z,,,1,AV,2576.2799999996205,completion,,,256248.7000000002,256246.59999999963,253653643,253668.7000000002,253670.32,256255373,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_56,2022-07-04T16:59:09.066Z,,,1,AV,2578.4799999998068,,,,256248.90000000037,256248.7999999998,253653643,253668,253670.32,256255373,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_57_0_0,2022-07-04T16:59:11.276Z,,,1,AV,2218.485000000015,timeout,,,258459,258457178,256238696,256250.09999999963,256255373,258473858,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_57_0_1,2022-07-04T16:59:11.375Z,,,1,AV,99.39299999998184,timeout,,,258558.09999999963,258556576,258457178,258459.2000000002,258473858,258573251,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_57_0_2,2022-07-04T16:59:11.499Z,,,1,AV,106.94900000019697,response,stim_detected,mousedown,258681.7999999998,258680.2000000002,258556576,258558.2999999998,258573251,258690304,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_57_0,2022-07-04T16:59:11.499Z,,,1,AV,2424.827000000194,completion,,,258682.2000000002,258680.2000000002,256238696,256250,256255373,258690304,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_57,2022-07-04T16:59:11.500Z,,,1,AV,2426.9269999998214,,,,258682.5,258682.2999999998,256238696,256249.09999999963,256255373,258690304,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_58_0_0,2022-07-04T16:59:13.344Z,,,0,V,1852.0860000000102,timeout,,,260527.2999999998,260525705,258673627,258683.5,258690304,260542.39,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_58_0_1,2022-07-04T16:59:13.442Z,,,0,V,98.33399999997346,timeout,,,260625.09999999963,260624054,260525705,260527.59999999963,260542.39,260640724,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_58_0_2,2022-07-04T16:59:13.618Z,,,0,V,158.6760000003851,response,stim_detected,mousedown,260800.7999999998,260799.40000000037,260624054,260625.40000000037,260640724,260808417,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_58_0,2022-07-04T16:59:13.619Z,,,0,V,2109.096000000369,completion,,,260801.2000000002,260799.40000000037,258673627,258683.40000000037,258690304,260808417,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_58,2022-07-04T16:59:13.619Z,,,0,V,2111.096000000369,,,,260801.59999999963,260801.40000000037,258673627,258682.7000000002,258690304,260808417,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_59_0_0,2022-07-04T16:59:15.427Z,,,1,A,1817.5570000000007,timeout,,,262610.2000000002,262609299,260791.74,260802.7000000002,260808417,262625974,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_59_0_1,2022-07-04T16:59:15.528Z,,,1,A,100.45699999999488,timeout,,,262711.2000000002,262709753,262609299,262610.5,262625974,262726431,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_59_0_2,2022-07-04T16:59:15.677Z,,,1,A,131.86899999983143,response,stim_detected,mousedown,262859.7999999998,262858.2999999998,262709753,262711.4000000004,262726431,262876438,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_59_0,2022-07-04T16:59:15.677Z,,,1,A,2049.882999999827,completion,,,262860.2000000002,262858.2999999998,260791.74,260802.59999999963,260808417,262876438,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_59,2022-07-04T16:59:15.678Z,,,1,A,2051.882999999827,,,,262860.5,262860.2999999998,260791.74,260801.90000000037,260808417,262876438,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_60_0_0,2022-07-04T16:59:17.231Z,,,1,AV,1551.7629999999772,timeout,,,264413.2999999998,264411516,262859761,262861.5,262876438,264428201,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_60_0_1,2022-07-04T16:59:17.329Z,,,1,AV,98.7609999999986,timeout,,,264511.2000000002,264510291,264411516,264413.5999999996,264428201,264526962,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_60_0_2,2022-07-04T16:59:17.520Z,,,1,AV,174.3379999998142,response,stim_detected,mousedown,264702.7000000002,264701.2999999998,264510291,264511.5,264526962,264711044,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,A
Trial,flow.Sequence,2_60_0,2022-07-04T16:59:17.520Z,,,1,AV,1824.86199999979,completion,,,264703.0999999996,264701.2999999998,262859761,262861.4000000004,262876438,264711044,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_60,2022-07-04T16:59:17.521Z,,,1,AV,1826.7620000001625,,,,264703.4000000004,264703.2000000002,262859761,262860.5999999996,262876438,264711044,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_61_0_0,2022-07-04T16:59:19.598Z,,,0,V,2084.755999999994,timeout,,,266780.2999999998,266779122,264694366,264704.2999999998,264711044,266795.8,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_61_0_1,2022-07-04T16:59:19.698Z,,,0,V,100.05400000000373,timeout,,,266880.4000000004,266879177,266779122,266780.5999999996,266795.8,266895854,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_61_0_2,2022-07-04T16:59:19.825Z,,,0,V,110.44599999982165,response,stim_detected,mousedown,267007.7000000002,267006.2999999998,266879177,266880.5999999996,266895854,267012545,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,AV
Trial,flow.Sequence,2_61_0,2022-07-04T16:59:19.825Z,,,0,V,2295.2559999998193,completion,,,267008.0999999996,267006.2999999998,264694366,264704.2999999998,264711044,267012545,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_61,2022-07-04T16:59:19.826Z,,,0,V,2297.156000000192,,,,267008.4000000004,267008.2000000002,264694366,264703.5,264711044,267012545,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_62_0_0,2022-07-04T16:59:21.332Z,,,0,V,1517.3070000000298,timeout,,,268514.5,268513178,266995868,267009.4000000004,267012545,268529852,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_62_0_1,2022-07-04T16:59:21.432Z,,,0,V,100.39899999997579,timeout,,,268614.5,268613574,268513178,268514.5999999996,268529852,268630251,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_62_0_2,2022-07-04T16:59:21.570Z,,,0,V,121.04899999982445,response,stim_detected,mousedown,268752.7000000002,268751.2999999998,268613574,268614.7000000002,268630251,268763784,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_62_0,2022-07-04T16:59:21.570Z,,,0,V,1738.75499999983,completion,,,268753.0999999996,268751.2999999998,266995868,267009.2999999998,267012545,268763784,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_62,2022-07-04T16:59:21.571Z,,,0,V,1740.6550000002026,,,,268753.4000000004,268753.2000000002,266995868,267008.5,267012545,268763784,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_63_0_0,2022-07-04T16:59:23.450Z,,,0,V,1883.7509999999893,timeout,,,270632.5999999996,270630864,268747106,268754.4000000004,268763784,270647535,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_63_0_1,2022-07-04T16:59:23.550Z,,,0,V,100.7280000000028,timeout,,,270732.5999999996,270731587,270630864,270632.7999999998,270647535,270748263,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_63_0_2,2022-07-04T16:59:23.684Z,,,0,V,116.93700000020908,response,stim_detected,mousedown,270866.5999999996,270865.2000000002,270731587,270732.9000000004,270748263,270881832,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_63_0,2022-07-04T16:59:23.684Z,,,0,V,2101.416000000201,completion,,,270867.2000000002,270865.2000000002,268747106,268754.2999999998,268763784,270881832,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_63,2022-07-04T16:59:23.685Z,,,0,V,2103.6160000003874,,,,270867.5,270867.4000000004,268747106,268753.5,268763784,270881832,,grey,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Fixation,canvas.Screen,2_64_0_0,2022-07-04T16:59:25.702Z,,,1,A,2017.9210000000312,timeout,,,272884.7999999998,272883076,270865155,270868.5,270881832,272899753,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Stimulus,canvas.Screen,2_64_0_1,2022-07-04T16:59:25.801Z,,,1,A,99.49399999994785,timeout,,,272983.5999999996,272982575,272883076,272885.0999999996,272899753,272999247,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Reaction,canvas.Screen,2_64_0_2,2022-07-04T16:59:26.016Z,,,1,A,197.95300000021234,response,stim_detected,mousedown,273198.5999999996,273197.2000000002,272982575,272983.9000000004,272999247,273200041,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,V
Trial,flow.Sequence,2_64_0,2022-07-04T16:59:26.016Z,,,1,A,2315.3680000001914,completion,,,273199.0999999996,273197.2000000002,270865155,270868.5,270881832,273200041,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
Frame,canvas.Frame,2_64,2022-07-04T16:59:26.017Z,,,1,A,2317.3680000001914,,,,273199.4000000004,273199.2000000002,270865155,270867.7000000002,270881832,273200041,,black,AN02EC04,20,m,2,0,Wirtschaftsinformatik,0,0,0,0,0,,
