sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Fixation,canvas.Screen,2_22_0_0,2022-06-27T15:34:22.978Z,,,1,AV,1733.936999999918,timeout,,,849141.2000000001,849139.62,847405678,847408.7000000001,847422356,849156293,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_22_0_1,2022-06-27T15:34:23.078Z,,,1,AV,99.97000000008848,timeout,,,849241.1,849239591,849139.62,849141.4,849156293,849256263,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_22_0_2,2022-06-27T15:34:23.191Z,,,1,AV,96.83699999994133,response,stim_detected,mousedown,849354.6,849353.1,849239591,849241.4,849256263,849356.94,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Trial,flow.Sequence,2_22_0,2022-06-27T15:34:23.192Z,,,1,AV,1930.7439999999478,completion,,,849355.0000000001,849353.1,847405678,847408.5000000001,847422356,849356.94,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Frame,canvas.Frame,2_22,2022-06-27T15:34:23.192Z,,,1,AV,1932.844000000041,,,,849355.4,849355.2000000001,847405678,847407.7000000001,847422356,849356.94,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_23_0_0,2022-06-27T15:34:25.497Z,,,1,A,2318.3950000000186,timeout,,,851660.2999999999,851658656,849340262,849356.7999999999,849356.94,851675335,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_23_0_1,2022-06-27T15:34:25.597Z,,,1,A,100.11900000006426,timeout,,,851760.4,851758774,851658656,851660.5000000001,851675335,851775454,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_23_0_2,2022-06-27T15:34:26.134Z,,,1,A,519.6459999999497,response,stim_detected,mousedown,852296.7000000001,852295.1,851758774,851760.6,851775454,852325655,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_23_0,2022-06-27T15:34:26.134Z,,,1,A,2938.1600000000326,completion,,,852297.2000000001,852295.1,849340262,849356.7000000001,849356.94,852325655,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_23,2022-06-27T15:34:26.134Z,,,1,A,2940.359999999986,,,,852297.6,852297.2999999999,849340262,849355.6,849356.94,852325655,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_24_0_0,2022-06-27T15:34:27.781Z,,,0,V,1633.9299999999348,timeout,,,853944.5000000001,853942911,852292299,852298.7000000001,852325655,853959585,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_24_0_1,2022-06-27T15:34:27.881Z,,,0,V,100.5360000000801,timeout,,,854044.1,854043198,853942911,853944.7999999999,853959585,854060121,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_24_0_2,2022-06-27T15:34:28.181Z,,,0,V,281.9789999999339,response,stim_detected,mousedown,854343.7000000001,854342.1,854043198,854044.2000000001,854060121,854360325,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Trial,flow.Sequence,2_24_0,2022-06-27T15:34:28.181Z,,,0,V,2016.4449999999488,completion,,,854344.1,854342.1,852292299,852298.6,852325655,854360325,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Frame,canvas.Frame,2_24,2022-06-27T15:34:28.181Z,,,0,V,2018.545000000042,,,,854344.2999999999,854344.2000000001,852292299,852297.7000000001,852325655,854360325,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_25_0_0,2022-06-27T15:34:30.184Z,,,1,AV,2001.6080000000075,timeout,,,856346.6,856345253,854343647,854346.6,854360325,856361933,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_25_0_1,2022-06-27T15:34:30.284Z,,,1,AV,99.51100000005681,timeout,,,856446.6,856444769,856345253,856346.7999999999,856361933,856461444,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_25_0_2,2022-06-27T15:34:30.437Z,,,1,AV,136.65599999995902,response,stim_detected,mousedown,856599.6,856598.1,856444769,856446.9,856461444,856611864,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_25_0,2022-06-27T15:34:30.437Z,,,1,AV,2237.7750000000233,completion,,,856600.0000000001,856598.1,854343647,854346.5000000001,854360325,856611864,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_25,2022-06-27T15:34:30.437Z,,,1,AV,2239.7750000000233,,,,856600.4,856600.1,854343647,854344.6,854360325,856611864,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_26_0_0,2022-06-27T15:34:32.135Z,,,0,V,1701.051000000094,timeout,,,858297.7000000001,858296238,856595186,856601.5000000001,856611864,858312915,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_26_0_1,2022-06-27T15:34:32.235Z,,,0,V,99.77700000000186,timeout,,,858397.6,858396018,858296238,858298.0000000001,858312915,858412692,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_26_0_2,2022-06-27T15:34:32.467Z,,,0,V,215.50800000003073,response,stim_detected,mousedown,858629.7000000001,858628.2000000001,858396018,858397.7999999999,858412692,858646553,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_26_0,2022-06-27T15:34:32.467Z,,,0,V,2016.3360000001267,completion,,,858630.0000000001,858628.2000000001,856595186,856601.4,856611864,858646553,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_26,2022-06-27T15:34:32.467Z,,,0,V,2018.3360000001267,,,,858630.4,858630.2000000001,856595186,856600.5000000001,856611864,858646553,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_27_0_0,2022-06-27T15:34:34.103Z,,,1,AV,1634.6300000000047,timeout,,,860265.7999999999,860264503,858629875,858631.5000000001,858646553,860281183,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_27_0_1,2022-06-27T15:34:34.203Z,,,1,AV,99.84000000008382,timeout,,,860365.7999999999,860364346,860264503,860266.1,860281183,860381023,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_27_0_2,2022-06-27T15:34:34.341Z,,,1,AV,121.07699999993201,response,stim_detected,mousedown,860503.6,860502.1,860364346,860366.0000000001,860381023,860514446,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_27_0,2022-06-27T15:34:34.341Z,,,1,AV,1855.5470000000205,completion,,,860504.0000000001,860502.1,858629875,858631.5000000001,858646553,860514446,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_27,2022-06-27T15:34:34.341Z,,,1,AV,1857.5470000000205,,,,860504.4,860504.1,858629875,858630.5000000001,858646553,860514446,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_28_0_0,2022-06-27T15:34:36.739Z,,,0,V,2403.0130000000354,timeout,,,862902.1,862900772,860497769,860505.5000000001,860514446,862917459,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_28_0_1,2022-06-27T15:34:36.838Z,,,0,V,98.46799999999348,timeout,,,863001.1,862999251,862900772,862902.4,862917459,863015927,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_28_0_2,2022-06-27T15:34:37.079Z,,,0,V,224.17299999995157,response,stim_detected,mousedown,863241.6,863240.1,862999251,863001.4,863015927,863249604,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_28_0,2022-06-27T15:34:37.079Z,,,0,V,2725.6539999999804,completion,,,863242.0000000001,863240.1,860497769,860505.5000000001,860514446,863249604,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_28,2022-06-27T15:34:37.079Z,,,0,V,2727.6539999999804,,,,863242.4,863242.1,860497769,860504.6,860514446,863249604,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_29_0_0,2022-06-27T15:34:38.640Z,,,1,AV,1568.4879999998957,timeout,,,864803.1,864801406,863232927,863243.5000000001,863249604,864818092,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_29_0_1,2022-06-27T15:34:38.739Z,,,1,AV,98.93100000009872,timeout,,,864902.0000000001,864900349,864801406,864803.5000000001,864818092,864917023,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_29_0_2,2022-06-27T15:34:38.881Z,,,1,AV,125.07699999993201,response,stim_detected,mousedown,865043.6,865042.1,864900349,864902.4,864917023,865050853,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_29_0,2022-06-27T15:34:38.881Z,,,1,AV,1792.4959999999264,completion,,,865044.1,865042.1,863232927,863243.4,863249604,865050853,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_29,2022-06-27T15:34:38.881Z,,,1,AV,1794.5960000000196,,,,865044.4,865044.2000000001,863232927,863242.6,863249604,865050853,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_30_0_0,2022-06-27T15:34:41.359Z,,,0,V,2486.6970000000438,timeout,,,867522.2999999999,867520861,865034175,865045.6,865050853,867537.55,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_30_0_1,2022-06-27T15:34:41.457Z,,,0,V,97.8179999999702,timeout,,,867620.2999999999,867618694,867520861,867522.5000000001,867537.55,867635368,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_30_0_2,2022-06-27T15:34:41.599Z,,,0,V,124.73199999995995,response,stim_detected,mousedown,867761.6,867760.1,867618694,867620.6,867635368,867769313,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_30_0,2022-06-27T15:34:41.599Z,,,0,V,2709.246999999974,completion,,,867762.1,867760.1,865034175,865045.5000000001,865050853,867769313,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_30,2022-06-27T15:34:41.599Z,,,0,V,2711.347000000067,,,,867762.4,867762.2000000001,865034175,865044.6,865050853,867769313,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_31_0_0,2022-06-27T15:34:43.909Z,,,1,AV,2318.4070000000065,timeout,,,870072.2000000001,870071041,867752636,867763.6,867769313,870087.72,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_31_0_1,2022-06-27T15:34:44.009Z,,,1,AV,100.00600000005215,timeout,,,870172.2999999999,870171047,870071041,870072.5000000001,870087.72,870187726,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_31_0_2,2022-06-27T15:34:44.152Z,,,1,AV,125.3739999999525,response,stim_detected,mousedown,870314.5000000001,870313.1,870171047,870172.4,870187726,870321054,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_31_0,2022-06-27T15:34:44.152Z,,,1,AV,2543.787000000011,completion,,,870314.9,870313.1,867752636,867763.5000000001,867769313,870321054,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_31,2022-06-27T15:34:44.152Z,,,1,AV,2545.787000000011,,,,870315.2999999999,870315.1,867752636,867762.6,867769313,870321054,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_32_0_0,2022-06-27T15:34:46.378Z,,,0,V,2235.832999999984,timeout,,,872541.4,872540202,870304377,870316.7000000001,870321054,872556887,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_32_0_1,2022-06-27T15:34:46.478Z,,,0,V,98.93599999998696,timeout,,,872640.5000000001,872639147,872540202,872541.7000000001,872556887,872655823,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_32_0_2,2022-06-27T15:34:46.648Z,,,0,V,153.27700000000186,response,stim_detected,mousedown,872810.5000000001,872809.1,872639147,872640.9,872655823,872822747,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_32_0,2022-06-27T15:34:46.648Z,,,0,V,2488.045999999973,completion,,,872810.9,872809.1,870304377,870316.6,870321054,872822747,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_32,2022-06-27T15:34:46.648Z,,,0,V,2490.045999999973,,,,872811.2999999999,872811.1,870304377,870315.5000000001,870321054,872822747,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_33_0_0,2022-06-27T15:34:48.329Z,,,1,A,1684.0420000000158,timeout,,,874491.6,874490115,872806.07,872812.5000000001,872822747,874506789,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_33_0_1,2022-06-27T15:34:48.428Z,,,1,A,100.50600000005215,timeout,,,874591.5000000001,874590617,874490115,874492.0000000001,874506789,874607295,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_33_0_2,2022-06-27T15:34:48.571Z,,,1,A,124.7050000000745,response,stim_detected,mousedown,874733.6,874732.0000000001,874590617,874591.7000000001,874607295,874740709,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_33_0,2022-06-27T15:34:48.571Z,,,1,A,1909.2530000001425,completion,,,874733.9,874732.0000000001,872806.07,872812.2999999999,872822747,874740709,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_33,2022-06-27T15:34:48.571Z,,,1,A,1911.3530000000028,,,,874734.2999999999,874734.1,872806.07,872811.5000000001,872822747,874740709,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_34_0_0,2022-06-27T15:34:50.681Z,,,0,V,2118.398999999976,timeout,,,876843.7000000001,876842428,874724032,874735.7999999999,874740709,876859108,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_34_0_1,2022-06-27T15:34:50.780Z,,,0,V,99.37800000002608,timeout,,,876942.7000000001,876941811,876842428,876843.9,876859108,876958486,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_34_0_2,2022-06-27T15:34:50.943Z,,,0,V,145.6139999999432,response,stim_detected,mousedown,877105.5000000001,877104.1,876941811,876943.0000000001,876958486,877108948,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Trial,flow.Sequence,2_34_0,2022-06-27T15:34:50.943Z,,,0,V,2363.390999999945,completion,,,877106.0000000001,877104.1,874724032,874735.7000000001,874740709,877108948,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Frame,canvas.Frame,2_34,2022-06-27T15:34:50.943Z,,,0,V,2365.390999999945,,,,877106.2999999999,877106.1,874724032,874734.5000000001,874740709,877108948,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_35_0_0,2022-06-27T15:34:53.399Z,,,1,A,2468.3549999999814,timeout,,,879561.7999999999,879560625,877092271,877107.4,877108948,879577303,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_35_0_1,2022-06-27T15:34:53.499Z,,,1,A,100.14500000001863,timeout,,,879661.7000000001,879660.77,879560625,879562.0000000001,879577303,879677448,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_35_0_2,2022-06-27T15:34:53.631Z,,,1,A,114.65200000000186,response,stim_detected,mousedown,879793.6,879792.1,879660.77,879662.1,879677448,879810787,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_35_0,2022-06-27T15:34:53.631Z,,,1,A,2683.152000000002,completion,,,879794.0000000001,879792.1,877092271,877107.2999999999,877108948,879810787,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_35,2022-06-27T15:34:53.631Z,,,1,A,2685.152000000002,,,,879794.2999999999,879794.1,877092271,877106.5000000001,877108948,879810787,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_36_0_0,2022-06-27T15:34:55.883Z,,,1,AV,2250.9640000000363,timeout,,,882046.0000000001,882045077,879794.11,879795.6,879810787,882061751,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_36_0_1,2022-06-27T15:34:55.984Z,,,1,AV,100.65099999995437,timeout,,,882147.1,882145724,882045077,882046.2999999999,882061751,882162402,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_36_0_2,2022-06-27T15:34:56.120Z,,,1,AV,118.19799999997485,response,stim_detected,mousedown,882282.7000000001,882280.6,882145724,882147.4,882162402,882295789,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Trial,flow.Sequence,2_36_0,2022-06-27T15:34:56.120Z,,,1,AV,2469.8129999999655,completion,,,882283.1,882280.6,879794.11,879795.5000000001,879810787,882295789,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Frame,canvas.Frame,2_36,2022-06-27T15:34:56.120Z,,,1,AV,2472.512999999919,,,,882283.5000000001,882283.2999999999,879794.11,879794.5000000001,879810787,882295789,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_37_0_0,2022-06-27T15:34:58.387Z,,,0,V,2269.6759999999776,timeout,,,884550.2000000001,884548776,882279112,882285.1,882295789,884565465,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_37_0_1,2022-06-27T15:34:58.485Z,,,0,V,98.59900000004563,timeout,,,884648.2000000001,884646845,884548776,884550.6,884565465,884664064,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_37_0_2,2022-06-27T15:34:58.749Z,,,0,V,245.93600000010338,response,stim_detected,mousedown,884911.7999999999,884910.0000000001,884646845,884648.5000000001,884664064,884914234,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_37_0,2022-06-27T15:34:58.749Z,,,0,V,2614.2110000001267,completion,,,884912.2999999999,884910.0000000001,882279112,882285.1,882295789,884914234,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_37,2022-06-27T15:34:58.750Z,,,0,V,2616.6110000000335,,,,884912.7000000001,884912.4,882279112,882284.0000000001,882295789,884914234,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_38_0_0,2022-06-27T15:35:00.587Z,,,1,AV,1851.3459999999031,timeout,,,886750.2000000001,886748901,884897556,884913.7999999999,884914234,886765.58,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_38_0_1,2022-06-27T15:35:00.687Z,,,1,AV,99.82099999999627,timeout,,,886850.1,886848725,886748901,886750.5000000001,886765.58,886865401,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_38_0_2,2022-06-27T15:35:00.820Z,,,1,AV,116.59900000016205,response,stim_detected,mousedown,886983.4,886982.0000000001,886848725,886850.4,886865401,886998914,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_38_0,2022-06-27T15:35:00.821Z,,,1,AV,2067.7660000000615,completion,,,886983.7000000001,886982.0000000001,884897556,884913.7000000001,884914234,886998914,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_38,2022-06-27T15:35:00.821Z,,,1,AV,2069.6659999999683,,,,886984.1,886983.9,884897556,884912.9,884914234,886998914,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_39_0_0,2022-06-27T15:35:02.790Z,,,0,V,1969.3329999999842,timeout,,,888953.2999999999,888951558,886982237,886985.2000000001,886998914,888968247,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_39_0_1,2022-06-27T15:35:02.888Z,,,0,V,98.1830000000773,timeout,,,889051.2000000001,889049757,888951558,888953.5000000001,888968247,889066.43,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_39_0_2,2022-06-27T15:35:03.102Z,,,0,V,197.46999999997206,response,stim_detected,mousedown,889265.5000000001,889263.9,889049757,889051.4,889066.43,889267152,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_39_0,2022-06-27T15:35:03.103Z,,,0,V,2264.9860000000335,completion,,,889265.9,889263.9,886982237,886985.1,886998914,889267152,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_39,2022-06-27T15:35:03.103Z,,,0,V,2267.185999999987,,,,889266.2999999999,889266.1,886982237,886984.2999999999,886998914,889267152,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_40_0_0,2022-06-27T15:35:04.689Z,,,0,V,1600.7560000000522,timeout,,,890852.2999999999,890851233,889250474,889267.5000000001,889267152,890867908,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_40_0_1,2022-06-27T15:35:04.790Z,,,0,V,100.39099999994505,timeout,,,890953.4,890951621,890851233,890852.6,890867908,890968299,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_40_0_2,2022-06-27T15:35:04.964Z,,,0,V,157.60100000002421,response,stim_detected,mousedown,891127.2999999999,891125.9,890951621,890953.7000000001,890968299,891151742,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_40_0,2022-06-27T15:35:04.965Z,,,0,V,1858.7480000000214,completion,,,891127.7000000001,891125.9,889250474,889267.2999999999,889267152,891151742,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_40,2022-06-27T15:35:04.965Z,,,0,V,1860.7480000000214,,,,891128.0000000001,891127.9,889250474,889266.4,889267152,891151742,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_41_0_0,2022-06-27T15:35:06.659Z,,,1,A,1684.795000000042,timeout,,,892821.5000000001,892819856,891118388,891129.0000000001,891151742,892836537,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_41_0_1,2022-06-27T15:35:06.757Z,,,1,A,99.75300000002608,timeout,,,892920.5000000001,892919475,892819856,892821.9,892836537,892936.29,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_41_0_2,2022-06-27T15:35:06.914Z,,,1,A,139.60999999998603,response,stim_detected,mousedown,893077.4,893075.9,892919475,892920.7000000001,892936.29,893086383,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Trial,flow.Sequence,2_41_0,2022-06-27T15:35:06.915Z,,,1,A,1924.158000000054,completion,,,893077.9,893075.9,891118388,891129.0000000001,891151742,893086383,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Frame,canvas.Frame,2_41,2022-06-27T15:35:06.915Z,,,1,A,1926.2580000001471,,,,893078.2999999999,893078.0000000001,891118388,891128.2000000001,891151742,893086383,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_42_0_0,2022-06-27T15:35:09.360Z,,,0,V,2451.9959999999264,timeout,,,895522.7999999999,895521699,893069706,893080.7999999999,893086383,895538379,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_42_0_1,2022-06-27T15:35:09.459Z,,,0,V,99.48499999998603,timeout,,,895622.2999999999,895621188,895521699,895523.0000000001,895538379,895637864,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_42_0_2,2022-06-27T15:35:09.670Z,,,0,V,194.0360000000801,response,stim_detected,mousedown,895833.5000000001,895831.9,895621188,895622.4,895637864,895838217,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Trial,flow.Sequence,2_42_0,2022-06-27T15:35:09.671Z,,,0,V,2745.5169999999925,completion,,,895833.9,895831.9,893069706,893080.7000000001,893086383,895838217,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Frame,canvas.Frame,2_42,2022-06-27T15:35:09.671Z,,,0,V,2747.6170000000857,,,,895834.2000000001,895834.0000000001,893069706,893078.6,893086383,895838217,,grey,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_43_0_0,2022-06-27T15:35:11.945Z,,,1,A,2284.908000000054,timeout,,,898107.7000000001,898106447,895821.54,895835.2999999999,895838217,898123125,,black,NG06HE06,33,m,4,0,Umweltgeografie,0,0,0,0,0,,V
