sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Frame,canvas.Frame,2_48,2022-07-04T16:46:18.405Z,,,1,AV,2606.3559999999125,,,,1533951.1999999993,1533951,1531327967,1531329.3999999994,1531344644,1533963064,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_49_0_0,2022-07-04T16:46:20.402Z,,,0,V,2001.2439999999478,timeout,,,1535948.7999999998,1535947631,1533946387,1533952.1999999993,1533963064,1535964308,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_49_0_1,2022-07-04T16:46:20.502Z,,,0,V,99.89500000001863,timeout,,,1536048.3999999994,1536047528,1535947631,1535949,1535964308,1536064203,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Reaction,canvas.Screen,2_49_0_2,2022-07-04T16:46:20.733Z,,,0,V,213.49699999927543,response,stim_detected,mousedown,1536279.2999999998,1536277.6999999993,1536047528,1536048.5,1536064203,1536281258,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Trial,flow.Sequence,2_49_0,2022-07-04T16:46:20.733Z,,,0,V,2314.635999999242,completion,,,1536279.7999999998,1536277.6999999993,1533946387,1533952.1999999993,1533963064,1536281258,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Frame,canvas.Frame,2_49,2022-07-04T16:46:20.733Z,,,0,V,2316.7359999998007,,,,1536280,1536279.7999999998,1533946387,1533951.2999999998,1533963064,1536281258,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Fixation,canvas.Screen,2_50_0_0,2022-07-04T16:46:22.320Z,,,0,V,1600.9820000000764,timeout,,,1537866.8999999994,1537865563,1536264581,1536281.1999999993,1536281258,1537882.24,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_50_0_1,2022-07-04T16:46:22.420Z,,,0,V,99.89199999999255,timeout,,,1537966.7999999998,1537965457,1537865563,1537867.0999999996,1537882.24,1537982132,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_50_0_2,2022-07-04T16:46:22.674Z,,,0,V,236.46799999964423,response,stim_detected,mousedown,1538220.2999999998,1538218.5999999996,1537965457,1537967.0999999996,1537982132,1538232571,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_50_0,2022-07-04T16:46:22.674Z,,,0,V,1937.3419999997132,completion,,,1538220.6999999993,1538218.5999999996,1536264581,1536281.0999999996,1536281258,1538232571,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_50,2022-07-04T16:46:22.674Z,,,0,V,1939.5419999998994,,,,1538220.8999999994,1538220.7999999998,1536264581,1536280.1999999993,1536281258,1538232571,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_51_0_0,2022-07-04T16:46:24.238Z,,,0,V,1568.0770000000484,timeout,,,1539785.0999999996,1539783967,1538215894,1538222.0999999996,1538232571,1539800648,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_51_0_1,2022-07-04T16:46:24.338Z,,,0,V,99.42699999990873,timeout,,,1539885.0999999996,1539883.4,1539783967,1539785.2999999998,1539800648,1539900075,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_51_0_2,2022-07-04T16:46:24.547Z,,,0,V,191.42500000004657,response,stim_detected,mousedown,1540093.1999999993,1540091.5,1539883.4,1539885.2999999998,1539900075,1540100.47,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_51_0,2022-07-04T16:46:24.547Z,,,0,V,1858.9290000000037,completion,,,1540093.6999999993,1540091.5,1538215894,1538222.0999999996,1538232571,1540100.47,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_51,2022-07-04T16:46:24.547Z,,,0,V,1861.2289999998175,,,,1540093.8999999994,1540093.7999999998,1538215894,1538221.0999999996,1538232571,1540100.47,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_52_0_0,2022-07-04T16:46:26.290Z,,,0,V,1751.9560000000056,timeout,,,1541837.0999999996,1541835741,1540083793,1540095.0999999996,1540100.47,1541852426,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_52_0_1,2022-07-04T16:46:26.389Z,,,0,V,99.3389999999199,timeout,,,1541936.0999999996,1541935087,1541835741,1541837.2999999998,1541852426,1541951765,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_52_0_2,2022-07-04T16:46:26.577Z,,,0,V,169.83499999972992,response,stim_detected,mousedown,1542123.1999999993,1542121.5999999996,1541935087,1541936.2999999998,1541951765,1542135192,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_52_0,2022-07-04T16:46:26.577Z,,,0,V,2021.1299999996554,completion,,,1542123.5999999996,1542121.5999999996,1540083793,1540095,1540100.47,1542135192,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_52,2022-07-04T16:46:26.577Z,,,0,V,2023.2299999992829,,,,1542123.8999999994,1542123.6999999993,1540083793,1540094.0999999996,1540100.47,1542135192,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_53_0_0,2022-07-04T16:46:28.974Z,,,1,AV,2400.7099999999627,timeout,,,1544520.1999999993,1544519.23,1542118515,1542125.1999999993,1542135192,1544535902,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_53_0_1,2022-07-04T16:46:29.075Z,,,1,AV,101.15200000000186,timeout,,,1544621.0999999996,1544620375,1544519.23,1544520.3999999994,1544535902,1544637054,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_53_0_2,2022-07-04T16:46:29.257Z,,,1,AV,164.54599999962375,response,stim_detected,mousedown,1544803.1999999993,1544801.5999999996,1544620375,1544621.3999999994,1544637054,1544820317,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_53_0,2022-07-04T16:46:29.257Z,,,1,AV,2666.4079999995884,completion,,,1544803.5999999996,1544801.5999999996,1542118515,1542125.0999999996,1542135192,1544820317,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_53,2022-07-04T16:46:29.257Z,,,1,AV,2668.507999999216,,,,1544804,1544803.6999999993,1542118515,1542124.0999999996,1542135192,1544820317,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_54_0_0,2022-07-04T16:46:30.876Z,,,1,A,1617.5649999999441,timeout,,,1546422.1999999993,1546421206,1544803.64,1544805.1999999993,1544820317,1546437882,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_54_0_1,2022-07-04T16:46:30.976Z,,,1,A,99.8389999999199,timeout,,,1546522.1999999993,1546521047,1546421206,1546422.3999999994,1546437882,1546537721,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Reaction,canvas.Screen,2_54_0_2,2022-07-04T16:46:31.279Z,,,1,A,285.87899999972433,response,stim_detected,mousedown,1546825.3999999994,1546823.5999999996,1546521047,1546522.5,1546537721,1546838323,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Trial,flow.Sequence,2_54_0,2022-07-04T16:46:31.279Z,,,1,A,2003.2829999995884,completion,,,1546825.7999999998,1546823.5999999996,1544803.64,1544805.0999999996,1544820317,1546838323,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Frame,canvas.Frame,2_54,2022-07-04T16:46:31.279Z,,,1,A,2005.582999999402,,,,1546826.0999999996,1546825.8999999994,1544803.64,1544804.1999999993,1544820317,1546838323,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Fixation,canvas.Screen,2_55_0_0,2022-07-04T16:46:33.427Z,,,1,AV,2150.583999999799,timeout,,,1548973.5999999996,1548972235,1546821646,1546827.1999999993,1546838323,1548988907,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Stimulus,canvas.Screen,2_55_0_1,2022-07-04T16:46:33.528Z,,,1,AV,100.94700000016019,timeout,,,1549074.5,1549073176,1548972235,1548974,1548988907,1549089854,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Reaction,canvas.Screen,2_55_0_2,2022-07-04T16:46:33.717Z,,,1,AV,171.74599999957718,response,stim_detected,mousedown,1549263.1999999993,1549261.5999999996,1549073176,1549074.6999999993,1549089854,1549273264,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Trial,flow.Sequence,2_55_0,2022-07-04T16:46:33.717Z,,,1,AV,2423.276999999536,completion,,,1549263.5999999996,1549261.5999999996,1546821646,1546827.0999999996,1546838323,1549273264,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Frame,canvas.Frame,2_55,2022-07-04T16:46:33.717Z,,,1,AV,2425.3769999991637,,,,1549263.8999999994,1549263.6999999993,1546821646,1546826.1999999993,1546838323,1549273264,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Fixation,canvas.Screen,2_56_0_0,2022-07-04T16:46:35.931Z,,,0,V,2219.4610000001267,timeout,,,1551477.6999999993,1551476038,1549256587,1549265,1549273264,1551492725,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_56_0_1,2022-07-04T16:46:36.029Z,,,0,V,98.78599999984726,timeout,,,1551575.6999999993,1551574301,1551476038,1551478,1551492725,1551591511,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Reaction,canvas.Screen,2_56_0_2,2022-07-04T16:46:36.313Z,,,0,V,265.9890000000596,response,stim_detected,mousedown,1551859.5,1551857.5,1551574301,1551575.8999999994,1551591511,1551875.02,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Trial,flow.Sequence,2_56_0,2022-07-04T16:46:36.313Z,,,0,V,2584.2360000000335,completion,,,1551859.8999999994,1551857.5,1549256587,1549265,1549273264,1551875.02,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Frame,canvas.Frame,2_56,2022-07-04T16:46:36.314Z,,,0,V,2586.835999999661,,,,1551860.1999999993,1551860.0999999996,1549256587,1549264,1549273264,1551875.02,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Fixation,canvas.Screen,2_57_0_0,2022-07-04T16:46:38.531Z,,,1,A,2218.4830000000075,timeout,,,1554077.6999999993,1554076823,1551858343,1551861.3999999994,1551875.02,1554093503,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_57_0_1,2022-07-04T16:46:38.631Z,,,1,A,99.6480000000447,timeout,,,1554177.5999999996,1554176474,1554076823,1554078,1554093503,1554193151,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_57_0_2,2022-07-04T16:46:38.824Z,,,1,A,175.34899999992922,response,stim_detected,mousedown,1554370.0999999996,1554368.5,1554176474,1554177.8999999994,1554193151,1554376.71,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_57_0,2022-07-04T16:46:38.824Z,,,1,A,2493.4799999999814,completion,,,1554370.5,1554368.5,1551858343,1551861.2999999998,1551875.02,1554376.71,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_57,2022-07-04T16:46:38.824Z,,,1,A,2495.6799999992363,,,,1554370.8999999994,1554370.6999999993,1551858343,1551860.3999999994,1551875.02,1554376.71,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_58_0_0,2022-07-04T16:46:40.399Z,,,1,A,1584.8200000000652,timeout,,,1555945.7999999998,1555944848,1554360033,1554372.0999999996,1554376.71,1555961.53,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Stimulus,canvas.Screen,2_58_0_1,2022-07-04T16:46:40.499Z,,,1,A,99.25900000007823,timeout,,,1556045.7999999998,1556044115,1555944848,1555946,1555961.53,1556060789,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Reaction,canvas.Screen,2_58_0_2,2022-07-04T16:46:40.815Z,,,1,A,298.91099999914877,response,stim_detected,mousedown,1556361.5999999996,1556359.6999999993,1556044115,1556046,1556060789,1556378017,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Trial,flow.Sequence,2_58_0,2022-07-04T16:46:40.815Z,,,1,A,1982.9899999992922,completion,,,1556362,1556359.6999999993,1554360033,1554371.8999999994,1554376.71,1556378017,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Frame,canvas.Frame,2_58,2022-07-04T16:46:40.816Z,,,1,A,1985.3899999996647,,,,1556362.2999999998,1556362.0999999996,1554360033,1554371,1554376.71,1556378017,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Fixation,canvas.Screen,2_59_0_0,2022-07-04T16:46:42.986Z,,,0,V,2169.216000000015,timeout,,,1558532.6999999993,1558530547,1556361.34,1556363.3999999994,1556378017,1558547233,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Stimulus,canvas.Screen,2_59_0_1,2022-07-04T16:46:43.083Z,,,0,V,98.57599999988452,timeout,,,1558630,1558629135,1558530547,1558532.8999999994,1558547233,1558645809,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Reaction,canvas.Screen,2_59_0_2,2022-07-04T16:46:43.325Z,,,0,V,224.59099999954924,response,stim_detected,mousedown,1558872.0999999996,1558870.3999999994,1558629135,1558630.2999999998,1558645809,1558879682,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Trial,flow.Sequence,2_59_0,2022-07-04T16:46:43.326Z,,,0,V,2492.3829999994487,completion,,,1558872.5,1558870.3999999994,1556361.34,1556363.3999999994,1556378017,1558879682,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Frame,canvas.Frame,2_59,2022-07-04T16:46:43.326Z,,,0,V,2494.582999999635,,,,1558872.7999999998,1558872.5999999996,1556361.34,1556362.3999999994,1556378017,1558879682,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Fixation,canvas.Screen,2_60_0_0,2022-07-04T16:46:45.020Z,,,1,AV,1702.3619999999646,timeout,,,1560567,1560565356,1558863005,1558873.8999999994,1558879682,1560582044,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_60_0_1,2022-07-04T16:46:45.118Z,,,1,AV,98.86199999996461,timeout,,,1560665,1560663941,1560565356,1560567.0999999996,1560582044,1560680906,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_60_0_2,2022-07-04T16:46:45.395Z,,,1,AV,258.594000000041,response,stim_detected,mousedown,1560941.3999999994,1560939.5,1560663941,1560665.2999999998,1560680906,1560947738,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_60_0,2022-07-04T16:46:45.395Z,,,1,AV,2059.81799999997,completion,,,1560941.7999999998,1560939.5,1558863005,1558873.6999999993,1558879682,1560947738,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_60,2022-07-04T16:46:45.396Z,,,1,AV,2062.2179999994114,,,,1560942.0999999996,1560941.8999999994,1558863005,1558872.8999999994,1558879682,1560947738,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_61_0_0,2022-07-04T16:46:47.354Z,,,1,A,1968.6020000001881,timeout,,,1562901.0999999996,1562899657,1560931061,1560943.2999999998,1560947738,1562916.34,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_61_0_1,2022-07-04T16:46:47.454Z,,,1,A,98.96999999997206,timeout,,,1563000.0999999996,1562998636,1562899657,1562901.3999999994,1562916.34,1563015.31,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Reaction,canvas.Screen,2_61_0_2,2022-07-04T16:46:47.710Z,,,1,A,239.08999999938533,response,stim_detected,mousedown,1563256.2999999998,1563254.3999999994,1562998636,1563000.5,1563015.31,1563265966,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Trial,flow.Sequence,2_61_0,2022-07-04T16:46:47.710Z,,,1,A,2306.6619999995455,completion,,,1563256.6999999993,1563254.3999999994,1560931061,1560943.0999999996,1560947738,1563265966,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Frame,canvas.Frame,2_61,2022-07-04T16:46:47.710Z,,,1,A,2309.061999999918,,,,1563257,1563256.7999999998,1560931061,1560942.2999999998,1560947738,1563265966,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Fixation,canvas.Screen,2_62_0_0,2022-07-04T16:46:49.638Z,,,0,V,1933.4820000000764,timeout,,,1565184.1999999993,1565182779,1563249289,1563258.2999999998,1563265966,1565199448,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Stimulus,canvas.Screen,2_62_0_1,2022-07-04T16:46:49.739Z,,,0,V,100.92799999983981,timeout,,,1565285.0999999996,1565283701,1565182779,1565184.3999999994,1565199448,1565300376,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Reaction,canvas.Screen,2_62_0_2,2022-07-04T16:46:49.970Z,,,0,V,215.02399999951012,response,stim_detected,mousedown,1565517.0999999996,1565515.3999999994,1565283701,1565285.3999999994,1565300376,1565534155,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Trial,flow.Sequence,2_62_0,2022-07-04T16:46:49.971Z,,,0,V,2249.4339999994263,completion,,,1565517.5,1565515.3999999994,1563249289,1563258.0999999996,1563265966,1565534155,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Frame,canvas.Frame,2_62,2022-07-04T16:46:49.971Z,,,0,V,2251.73399999924,,,,1565517.7999999998,1565517.6999999993,1563249289,1563257.1999999993,1563265966,1565534155,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Fixation,canvas.Screen,2_63_0_0,2022-07-04T16:46:51.974Z,,,0,V,2002.0149999998976,timeout,,,1567520.2999999998,1567519487,1565517478,1565519.0999999996,1565534155,1567536.17,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_63_0_1,2022-07-04T16:46:52.073Z,,,0,V,99.0480000001844,timeout,,,1567619.3999999994,1567618543,1567519487,1567520.5999999996,1567536.17,1567635218,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_63_0_2,2022-07-04T16:46:52.266Z,,,0,V,176.1819999993313,response,stim_detected,mousedown,1567813,1567811.3999999994,1567618543,1567619.5999999996,1567635218,1567819059,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_63_0,2022-07-04T16:46:52.267Z,,,0,V,2277.2449999994133,completion,,,1567813.3999999994,1567811.3999999994,1565517478,1565518.8999999994,1565534155,1567819059,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_63,2022-07-04T16:46:52.267Z,,,0,V,2279.4449999995995,,,,1567813.7999999998,1567813.5999999996,1565517478,1565517.8999999994,1565534155,1567819059,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_64_0_0,2022-07-04T16:46:54.508Z,,,1,A,2250.6500000001397,timeout,,,1570054.2999999998,1570053037,1567802382,1567814.7999999998,1567819059,1570069709,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_64_0_1,2022-07-04T16:46:54.608Z,,,1,A,100.18900000001304,timeout,,,1570154.2999999998,1570153225,1570053037,1570054.5999999996,1570069709,1570169898,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_64_0_2,2022-07-04T16:46:54.838Z,,,1,A,212.5019999993965,response,stim_detected,mousedown,1570384.2999999998,1570382.3999999994,1570153225,1570154.5999999996,1570169898,1570387405,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_64_0,2022-07-04T16:46:54.838Z,,,1,A,2563.3409999995492,completion,,,1570384.7999999998,1570382.3999999994,1567802382,1567814.7999999998,1567819059,1570387405,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_64,2022-07-04T16:46:54.839Z,,,1,A,2565.941000000108,,,,1570385.0999999996,1570385,1567802382,1567814,1567819059,1570387405,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_65_0_0,2022-07-04T16:46:56.927Z,,,0,V,2101.162000000011,timeout,,,1572473.5,1572471891,1570370728,1570386.5999999996,1570387405,1572488567,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Stimulus,canvas.Screen,2_65_0_1,2022-07-04T16:46:57.028Z,,,0,V,100.2730000000447,timeout,,,1572574.2999999998,1572572163,1572471891,1572473.6999999993,1572488567,1572588.84,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Reaction,canvas.Screen,2_65_0_2,2022-07-04T16:46:57.219Z,,,0,V,175.45999999972992,response,stim_detected,mousedown,1572766,1572764.2999999998,1572572163,1572574.5,1572588.84,1572772303,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Trial,flow.Sequence,2_65_0,2022-07-04T16:46:57.220Z,,,0,V,2376.894999999786,completion,,,1572766.5,1572764.2999999998,1570370728,1570386.5,1570387405,1572772303,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Frame,canvas.Frame,2_65,2022-07-04T16:46:57.220Z,,,0,V,2379.094999999972,,,,1572766.6999999993,1572766.5,1570370728,1570385.2999999998,1570387405,1572772303,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,A
Fixation,canvas.Screen,2_66_0_0,2022-07-04T16:46:59.430Z,,,1,AV,2219.4599999999627,timeout,,,1574976.5999999996,1574975076,1572755626,1572767.8999999994,1572772303,1574991763,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Stimulus,canvas.Screen,2_66_0_1,2022-07-04T16:46:59.528Z,,,1,AV,98.69900000002235,timeout,,,1575074.5,1575073785,1574975076,1574976.7999999998,1574991763,1575090462,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Reaction,canvas.Screen,2_66_0_2,2022-07-04T16:46:59.703Z,,,1,AV,157.837999999756,response,stim_detected,mousedown,1575250,1575248.2999999998,1575073785,1575074.6999999993,1575090462,1575274014,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Trial,flow.Sequence,2_66_0,2022-07-04T16:46:59.704Z,,,1,AV,2475.996999999741,completion,,,1575250.3999999994,1575248.2999999998,1572755626,1572767.7999999998,1572772303,1575274014,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Frame,canvas.Frame,2_66,2022-07-04T16:46:59.704Z,,,1,AV,2478.1969999999274,,,,1575250.6999999993,1575250.5,1572755626,1572767,1572772303,1575274014,,grey,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,V
Fixation,canvas.Screen,2_67_0_0,2022-07-04T16:47:02.096Z,,,1,A,2384.347999999998,timeout,,,1577643,1577641688,1575240.66,1575276.5,1575274014,1577658362,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_67_0_1,2022-07-04T16:47:02.198Z,,,1,A,100.65700000012293,timeout,,,1577744.5999999996,1577742341,1577641688,1577643.3999999994,1577658362,1577759019,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Reaction,canvas.Screen,2_67_0_2,2022-07-04T16:47:02.428Z,,,1,A,213.2809999997262,response,stim_detected,mousedown,1577974.1999999993,1577972.2999999998,1577742341,1577744.6999999993,1577759019,1577975827,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Trial,flow.Sequence,2_67_0,2022-07-04T16:47:02.428Z,,,1,A,2698.2859999998473,completion,,,1577974.6999999993,1577972.2999999998,1575240.66,1575276.3999999994,1575274014,1577975827,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
Frame,canvas.Frame,2_67,2022-07-04T16:47:02.428Z,,,1,A,2700.7859999998473,,,,1577975,1577974.7999999998,1575240.66,1575250.8999999994,1575274014,1577975827,,black,WE27EC21,24,f,4,0,"Sustainability, Society and the Environment",0,0,0,0,0,,AV
