sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Reaction,canvas.Screen,2_73_0_2,2022-07-18T15:15:58.678Z,,,0,V,228.8629999998957,response,stim_detected,mousedown,1061991.9000000001,1061990.5,1061744961,1061746.6,1061761637,1061995268,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_73_0,2022-07-18T15:15:58.678Z,,,0,V,2363.5100000000093,completion,,,1061992.2000000002,1061990.5,1059610313,1059618.6,1059626.99,1061995268,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_73,2022-07-18T15:15:58.678Z,,,0,V,2365.410000000149,,,,1061992.6,1061992.4000000001,1059610313,1059617.7000000002,1059626.99,1061995268,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_74_0_0,2022-07-18T15:16:01.151Z,,,0,V,2485.653000000166,timeout,,,1064465.5,1064464239,1061978591,1061993.7000000002,1061995268,1064480921,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_74_0_1,2022-07-18T15:16:01.250Z,,,0,V,98.46999999997206,timeout,,,1064564.6,1064562.73,1064464239,1064465.7000000002,1064480921,1064579391,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_74_0_2,2022-07-18T15:16:01.448Z,,,0,V,181.10899999993853,response,stim_detected,mousedown,1064762,1064760.5,1064562.73,1064564.8,1064579391,1064763779,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_74_0,2022-07-18T15:16:01.448Z,,,0,V,2765.2320000000764,completion,,,1064762.4000000001,1064760.5,1061978591,1061993.6,1061995268,1064763779,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_74,2022-07-18T15:16:01.448Z,,,0,V,2767.2320000000764,,,,1064762.7000000002,1064762.5,1061978591,1061992.8,1061995268,1064763779,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_75_0_0,2022-07-18T15:16:03.251Z,,,1,AV,1817.0540000000037,timeout,,,1066565.6,1066564162,1064747102,1064764,1064763779,1066580833,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_75_0_1,2022-07-18T15:16:03.351Z,,,1,AV,100.56400000001304,timeout,,,1066665.7000000002,1066664722,1066564162,1066565.9000000001,1066580833,1066681397,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_75_0_2,2022-07-18T15:16:03.503Z,,,1,AV,134.00300000002608,response,stim_detected,mousedown,1066816.9000000001,1066815.4000000001,1066664722,1066665.9000000001,1066681397,1066831812,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_75_0,2022-07-18T15:16:03.503Z,,,1,AV,2051.621000000043,completion,,,1066817.3,1066815.4000000001,1064747102,1064763.8,1064763779,1066831812,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_75,2022-07-18T15:16:03.503Z,,,1,AV,2053.621000000043,,,,1066817.5,1066817.4000000001,1064747102,1064763,1064763779,1066831812,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_76_0_0,2022-07-18T15:16:05.020Z,,,0,V,1517.9750000000931,timeout,,,1068334.7000000002,1068333106,1066815135,1066818.6,1066831812,1068349787,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_76_0_1,2022-07-18T15:16:05.120Z,,,0,V,99.48500000010245,timeout,,,1068433.7000000002,1068432598,1068333106,1068335,1068349787,1068449272,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_76_0_2,2022-07-18T15:16:05.307Z,,,0,V,170.02799999993294,response,stim_detected,mousedown,1068620.8,1068619.3,1068432598,1068434,1068449272,1068632958,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_76_0,2022-07-18T15:16:05.307Z,,,0,V,1787.4880000001285,completion,,,1068621.1,1068619.3,1066815135,1066818.6,1066831812,1068632958,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_76,2022-07-18T15:16:05.307Z,,,0,V,1789.3880000002682,,,,1068621.5,1068621.2000000002,1066815135,1066817.7000000002,1066831812,1068632958,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_77_0_0,2022-07-18T15:16:06.989Z,,,0,V,1685.9859999998007,timeout,,,1070303.7000000002,1070302252,1068616281,1068622.8,1068632958,1070318944,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_77_0_1,2022-07-18T15:16:07.088Z,,,0,V,98.4660000000149,timeout,,,1070401.8,1070400734,1070302252,1070303.9000000001,1070318944,1070417.41,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_77_0_2,2022-07-18T15:16:07.266Z,,,0,V,160.99000000022352,response,stim_detected,mousedown,1070579.8,1070578.4000000001,1070400734,1070402,1070417.41,1070584319,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_77_0,2022-07-18T15:16:07.266Z,,,0,V,1945.4420000000391,completion,,,1070580.2000000002,1070578.4000000001,1068616281,1068622.7000000002,1068632958,1070584319,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_77,2022-07-18T15:16:07.266Z,,,0,V,1947.341999999946,,,,1070580.4000000001,1070580.3,1068616281,1068621.6,1068632958,1070584319,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_78_0_0,2022-07-18T15:16:08.839Z,,,1,A,1584.2140000001527,timeout,,,1072152.7000000002,1072151857,1070567642,1070581.6,1070584319,1072168533,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_78_0_1,2022-07-18T15:16:08.940Z,,,1,A,100.23099999991246,timeout,,,1072253.9000000001,1072251971,1072151857,1072153,1072168533,1072268764,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_78_0_2,2022-07-18T15:16:09.198Z,,,1,A,241.5360000000801,response,stim_detected,mousedown,1072512.1,1072510.3,1072251971,1072254.1,1072268764,1072518919,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_78_0,2022-07-18T15:16:09.198Z,,,1,A,1925.9810000001453,completion,,,1072512.5,1072510.3,1070567642,1070581.5,1070584319,1072518919,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_78,2022-07-18T15:16:09.199Z,,,1,A,1928.2810000001919,,,,1072512.8,1072512.6,1070567642,1070580.6,1070584319,1072518919,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_79_0_0,2022-07-18T15:16:10.891Z,,,0,V,1701.280000000028,timeout,,,1074204.9000000001,1074203.52,1072502242,1072513.9000000001,1072518919,1074220199,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_79_0_1,2022-07-18T15:16:10.991Z,,,0,V,99.97399999992922,timeout,,,1074304.8,1074303494,1074203.52,1074205.2000000002,1074220199,1074320173,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_79_0_2,2022-07-18T15:16:11.182Z,,,0,V,175.127000000095,response,stim_detected,mousedown,1074496.7000000002,1074495.3,1074303494,1074305.2000000002,1074320173,1074503548,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_79_0,2022-07-18T15:16:11.183Z,,,0,V,1976.3810000000522,completion,,,1074497.1,1074495.3,1072502242,1072513.8,1072518919,1074503548,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_79,2022-07-18T15:16:11.183Z,,,0,V,1978.3810000000522,,,,1074497.5,1074497.3,1072502242,1072513,1072518919,1074503548,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_80_0_0,2022-07-18T15:16:12.709Z,,,1,AV,1535.2680000001565,timeout,,,1076023,1076022129,1074486871,1074499,1074503548,1076038816,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_80_0_1,2022-07-18T15:16:12.808Z,,,1,AV,99.18599999998696,timeout,,,1076122.2000000002,1076121173,1076022129,1076023.3,1076038816,1076138002,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_80_0_2,2022-07-18T15:16:12.969Z,,,1,AV,143.19800000009127,response,stim_detected,mousedown,1076282.8,1076281.2000000002,1076121173,1076122.5,1076138002,1076288095,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_80_0,2022-07-18T15:16:12.969Z,,,1,AV,1777.6520000002347,completion,,,1076283.1,1076281.2000000002,1074486871,1074498.9000000001,1074503548,1076288095,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_80,2022-07-18T15:16:12.969Z,,,1,AV,1779.752000000095,,,,1076283.4000000001,1076283.3,1074486871,1074497.7000000002,1074503548,1076288095,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_81_0_0,2022-07-18T15:16:14.827Z,,,1,A,1868.3179999999702,timeout,,,1078141,1078139732,1076271418,1076284.6,1076288095,1078156413,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_81_0_1,2022-07-18T15:16:14.927Z,,,1,A,99.58700000005774,timeout,,,1078241.1,1078239323,1078139732,1078141.3,1078156413,1078256,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_81_0_2,2022-07-18T15:16:15.091Z,,,1,A,148.30000000004657,response,stim_detected,mousedown,1078405.7000000002,1078404.3,1078239323,1078241.3,1078256,1078422854,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_81_0,2022-07-18T15:16:15.092Z,,,1,A,2116.2050000000745,completion,,,1078406.1,1078404.3,1076271418,1076284.5,1076288095,1078422854,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_81,2022-07-18T15:16:15.092Z,,,1,A,2118.105000000214,,,,1078406.3,1078406.2000000002,1076271418,1076283.6,1076288095,1078422854,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_82_0_0,2022-07-18T15:16:16.628Z,,,1,AV,1534.28199999989,timeout,,,1079942.4000000001,1079940459,1078406177,1078407.4000000001,1078422854,1079957136,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_82_0_1,2022-07-18T15:16:16.727Z,,,1,AV,99.60600000014529,timeout,,,1080041.2000000002,1080040.07,1079940459,1079942.7000000002,1079957136,1080056742,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_82_0_2,2022-07-18T15:16:16.895Z,,,1,AV,151.45800000010058,response,stim_detected,mousedown,1080209.6,1080208.2000000002,1080040.07,1080041.4000000001,1080056742,1080224,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_82_0,2022-07-18T15:16:16.896Z,,,1,AV,1785.346000000136,completion,,,1080210.1,1080208.2000000002,1078406177,1078407.4000000001,1078422854,1080224,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_82,2022-07-18T15:16:16.896Z,,,1,AV,1787.2460000000428,,,,1080210.3,1080210.1,1078406177,1078406.5,1078422854,1080224,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_83_0_0,2022-07-18T15:16:18.630Z,,,1,AV,1735.9439999999013,timeout,,,1081944.2000000002,1081943253,1080207323,1080211.5,1080224,1081959944,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_83_0_1,2022-07-18T15:16:18.729Z,,,1,AV,98.58600000012666,timeout,,,1082043.1,1082041853,1081943253,1081944.4000000001,1081959944,1082058.53,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_83_0_2,2022-07-18T15:16:18.849Z,,,1,AV,103.57000000006519,response,stim_detected,mousedown,1082163.6,1082162.1,1082041853,1082043.4000000001,1082058.53,1082175305,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_83_0,2022-07-18T15:16:18.850Z,,,1,AV,1938.1000000000931,completion,,,1082163.9000000001,1082162.1,1080207323,1080211.4000000001,1080224,1082175305,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_83,2022-07-18T15:16:18.850Z,,,1,AV,1940.1000000000931,,,,1082164.3,1082164.1,1080207323,1080210.6,1080224,1082175305,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_84_0_0,2022-07-18T15:16:20.448Z,,,1,AV,1602.1770000001416,timeout,,,1083762.5,1083760793,1082158628,1082165.4000000001,1082175305,1083777482,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_84_0_1,2022-07-18T15:16:20.547Z,,,1,AV,98.747999999905,timeout,,,1083861.4000000001,1083859555,1083760793,1083762.7000000002,1083777482,1083876.23,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_84_0_2,2022-07-18T15:16:20.729Z,,,1,AV,165.87000000011176,response,stim_detected,mousedown,1084043.8,1084042.1,1083859555,1083861.6,1083876.23,1084059928,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_84_0,2022-07-18T15:16:20.730Z,,,1,AV,1866.7950000001583,completion,,,1084044.1,1084042.1,1082158628,1082165.3,1082175305,1084059928,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_84,2022-07-18T15:16:20.730Z,,,1,AV,1868.8950000002515,,,,1084044.4000000001,1084044.2000000002,1082158628,1082164.5,1082175305,1084059928,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_85_0_0,2022-07-18T15:16:22.481Z,,,0,V,1751.189000000013,timeout,,,1085795.4000000001,1085794439,1084043251,1084045.8,1084059928,1085811117,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_85_0_1,2022-07-18T15:16:22.581Z,,,0,V,99.65500000002794,timeout,,,1085895.5,1085894098,1085794439,1085795.6,1085811117,1085910772,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_85_0_2,2022-07-18T15:16:22.814Z,,,0,V,216.3279999999795,response,stim_detected,mousedown,1086128.6,1086127.1,1085894098,1085895.6,1085910772,1086144602,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_85_0,2022-07-18T15:16:22.815Z,,,0,V,2067.1720000000205,completion,,,1086128.9000000001,1086127.1,1084043251,1084045.7000000002,1084059928,1086144602,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_85,2022-07-18T15:16:22.815Z,,,0,V,2069.1720000000205,,,,1086129.2000000002,1086129.1,1084043251,1084044.7000000002,1084059928,1086144602,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_86_0_0,2022-07-18T15:16:24.750Z,,,1,A,1935.4980000001378,timeout,,,1088064.4000000001,1088063415,1086127925,1086130.4000000001,1086144602,1088080.1,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_86_0_1,2022-07-18T15:16:24.849Z,,,1,A,98.83799999998882,timeout,,,1088163.5,1088162264,1088063415,1088064.7000000002,1088080.1,1088178938,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_86_0_2,2022-07-18T15:16:24.987Z,,,1,A,120.96200000005774,response,stim_detected,mousedown,1088301.7000000002,1088299.9000000001,1088162264,1088163.8,1088178938,1088312761,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_86_0,2022-07-18T15:16:24.988Z,,,1,A,2155.2980000001844,completion,,,1088302.1,1088299.9000000001,1086127925,1086130.2000000002,1086144602,1088312761,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_86,2022-07-18T15:16:24.988Z,,,1,A,2157.598000000231,,,,1088302.5,1088302.2000000002,1086127925,1086129.4000000001,1086144602,1088312761,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_87_0_0,2022-07-18T15:16:26.900Z,,,0,V,1916.9799999999814,timeout,,,1090214.6,1090213071,1088296084,1088303.7000000002,1088312761,1090229741,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_87_0_1,2022-07-18T15:16:27.001Z,,,0,V,100.80200000014156,timeout,,,1090315.6,1090313867,1090213071,1090214.9000000001,1090229741,1090330543,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_87_0_2,2022-07-18T15:16:27.212Z,,,0,V,194.45699999993667,response,stim_detected,mousedown,1090526.5,1090525,1090313867,1090315.9000000001,1090330543,1090530904,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_87_0,2022-07-18T15:16:27.213Z,,,0,V,2212.2390000000596,completion,,,1090526.9000000001,1090525,1088296084,1088303.6,1088312761,1090530904,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_87,2022-07-18T15:16:27.213Z,,,0,V,2214.2390000000596,,,,1090527.3,1090527,1088296084,1088302.7000000002,1088312761,1090530904,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_88_0_0,2022-07-18T15:16:29.669Z,,,0,V,2467.3919999999925,timeout,,,1092982.7000000002,1092981624,1090514227,1090528.4000000001,1090530904,1092998296,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_88_0_1,2022-07-18T15:16:29.770Z,,,0,V,100.6359999999404,timeout,,,1093083.6,1093082257,1092981624,1092982.9000000001,1092998296,1093098932,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_88_0_2,2022-07-18T15:16:29.975Z,,,0,V,188.0679999999702,response,stim_detected,mousedown,1093288.5,1093287,1093082257,1093083.9000000001,1093098932,1093299364,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_88_0,2022-07-18T15:16:29.975Z,,,0,V,2756.095999999903,completion,,,1093288.8,1093287,1090514227,1090528.3,1090530904,1093299364,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_88,2022-07-18T15:16:29.976Z,,,0,V,2757.996000000043,,,,1093289.1,1093288.9000000001,1090514227,1090527.4000000001,1090530904,1093299364,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_89_0_0,2022-07-18T15:16:31.772Z,,,0,V,1802.0189999998547,timeout,,,1095085.8,1095084698,1093282687,1093290.2000000002,1093299364,1095101383,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_89_0_1,2022-07-18T15:16:31.871Z,,,0,V,98.87300000013784,timeout,,,1095184.8,1095183582,1095084698,1095086,1095101383,1095200256,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_89_0_2,2022-07-18T15:16:32.076Z,,,0,V,187.74399999994785,response,stim_detected,mousedown,1095389.4000000001,1095388,1095183582,1095185.1,1095200256,1095400789,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_89_0,2022-07-18T15:16:32.076Z,,,0,V,2088.6359999999404,completion,,,1095389.8,1095388,1093282687,1093290.1,1093299364,1095400789,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_89,2022-07-18T15:16:32.077Z,,,0,V,2090.6359999999404,,,,1095390.2000000002,1095390,1093282687,1093289.3,1093299364,1095400789,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_90_0_0,2022-07-18T15:16:33.823Z,,,1,A,1750.494999999879,timeout,,,1097135.9000000001,1097134612,1095384112,1095391.4000000001,1095400789,1097151284,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_90_0_1,2022-07-18T15:16:33.924Z,,,1,A,100.75799999991432,timeout,,,1097236.9000000001,1097235362,1097134612,1097136.1,1097151284,1097252042,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_90_0_2,2022-07-18T15:16:34.082Z,,,1,A,141.95800000010058,response,stim_detected,mousedown,1097395.4000000001,1097394,1097235362,1097237.2000000002,1097252042,1097735648,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_90_0,2022-07-18T15:16:34.083Z,,,1,A,1993.2109999998938,completion,,,1097395.9000000001,1097394,1095384112,1095391.4000000001,1095400789,1097735648,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_90,2022-07-18T15:16:34.083Z,,,1,A,1995.1110000000335,,,,1097396.1,1097395.9000000001,1095384112,1095390.4000000001,1095400789,1097735648,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Loop,flow.Loop,2,2022-07-18T15:16:34.083Z,,,,,206710.7400000001,completion,,,1097396.5,1097395.9000000001,890501427,890659.2000000001,890685.16,1097735648,,,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
end,html.Page,3,2022-07-18T15:16:40.260Z,,,,,5837.252000000095,form,submission,,,1103573.8,1103572.9000000001,1097402108,1097396.8,1097735648,1103722743,,,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,A
root,flow.Sequence,,2022-07-18T15:16:40.344Z,,,,,1096244.8920000002,completion,,,1103657,1103572.9000000001,7294645,7308,7328008,1103722743,,,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
